name,date,bytes,isdir,datenum,Folder,path,Tm,Tn,PC1,PC2
18cc1fdf7b6c3d676c444449d9f449b367b7ce79.jpg,4/11/16 19:22,128809,FALSE,736431.8076,~/CC/Reverse_Plot/scrape_figures\dump/full/,~/CC/Reverse_Plot/scrape_figures\dump/full/18cc1fdf7b6c3d676c444449d9f449b367b7ce79.jpg,1123,947,-2.0197,5.8553
18dffbfb11c170402403b20bce7c48cc4151fdc5.jpg,4/11/16 19:23,50158,FALSE,736431.8081,~/CC/Reverse_Plot/scrape_figures\dump/full/,~/CC/Reverse_Plot/scrape_figures\dump/full/18dffbfb11c170402403b20bce7c48cc4151fdc5.jpg,375,947,-11.7751,0.11448
190b1fce38dcfa1d8a0a0b506af612dd206a3c1a.jpg,4/11/16 19:22,123102,FALSE,736431.8075,~/CC/Reverse_Plot/scrape_figures\dump/full/,~/CC/Reverse_Plot/scrape_figures\dump/full/190b1fce38dcfa1d8a0a0b506af612dd206a3c1a.jpg,525,947,-6.5265,-0.48113
193629f171ddeb7bcd4076cf593e2cb498baeef7.jpg,4/11/16 19:21,282736,FALSE,736431.8069,~/CC/Reverse_Plot/scrape_figures\dump/full/,~/CC/Reverse_Plot/scrape_figures\dump/full/193629f171ddeb7bcd4076cf593e2cb498baeef7.jpg,1415,947,1.2445,0.85272
19765534c87d45081cae7c0f0949f11e74c9987d.jpg,4/11/16 19:22,147726,FALSE,736431.8073,~/CC/Reverse_Plot/scrape_figures\dump/full/,~/CC/Reverse_Plot/scrape_figures\dump/full/19765534c87d45081cae7c0f0949f11e74c9987d.jpg,697,947,-5.7213,0.76625
197c2bd20448ab076465684ccb90c20d78126c2c.jpg,4/11/16 19:22,97484,FALSE,736431.8074,~/CC/Reverse_Plot/scrape_figures\dump/full/,~/CC/Reverse_Plot/scrape_figures\dump/full/197c2bd20448ab076465684ccb90c20d78126c2c.jpg,673,947,-8.031,-0.1737
19b5afff5026ca816086537cddcbd2c68781508d.jpg,4/11/16 19:22,131996,FALSE,736431.807,~/CC/Reverse_Plot/scrape_figures\dump/full/,~/CC/Reverse_Plot/scrape_figures\dump/full/19b5afff5026ca816086537cddcbd2c68781508d.jpg,777,947,9.954,0.84066
1a87d900ce181970210b3240bc24e50021945812.jpg,4/11/16 19:22,103946,FALSE,736431.8074,~/CC/Reverse_Plot/scrape_figures\dump/full/,~/CC/Reverse_Plot/scrape_figures\dump/full/1a87d900ce181970210b3240bc24e50021945812.jpg,673,947,-11.2473,-0.27651
1aa622a2a032c6b5930ee62f174a69069a588234.jpg,4/11/16 19:23,156284,FALSE,736431.8081,~/CC/Reverse_Plot/scrape_figures\dump/full/,~/CC/Reverse_Plot/scrape_figures\dump/full/1aa622a2a032c6b5930ee62f174a69069a588234.jpg,611,947,16.8354,-1.0551
1b1b13d269137522f5ddb7e1c00c16c262b6173b.jpg,4/11/16 19:22,145716,FALSE,736431.8073,~/CC/Reverse_Plot/scrape_figures\dump/full/,~/CC/Reverse_Plot/scrape_figures\dump/full/1b1b13d269137522f5ddb7e1c00c16c262b6173b.jpg,735,947,62.8629,-0.088591
1b1d34c6068181946b3e98a4911a689ac37e0700.jpg,4/11/16 19:23,213982,FALSE,736431.8079,~/CC/Reverse_Plot/scrape_figures\dump/full/,~/CC/Reverse_Plot/scrape_figures\dump/full/1b1d34c6068181946b3e98a4911a689ac37e0700.jpg,2171,947,-12.8547,-0.40083
1b205fa38669390bded4316ee79ae010fad8735a.jpg,4/11/16 19:22,70418,FALSE,736431.8072,~/CC/Reverse_Plot/scrape_figures\dump/full/,~/CC/Reverse_Plot/scrape_figures\dump/full/1b205fa38669390bded4316ee79ae010fad8735a.jpg,773,947,-12.8797,-0.23712
1b81c3dfdcc75dfac838c3d81d0384c7b6e0f399.jpg,4/11/16 19:23,78113,FALSE,736431.808,~/CC/Reverse_Plot/scrape_figures\dump/full/,~/CC/Reverse_Plot/scrape_figures\dump/full/1b81c3dfdcc75dfac838c3d81d0384c7b6e0f399.jpg,779,947,-12.7578,-0.41556
1b85bbf628e7ba58ef3fbad9a29302b43a949178.jpg,4/11/16 19:23,138492,FALSE,736431.8081,~/CC/Reverse_Plot/scrape_figures\dump/full/,~/CC/Reverse_Plot/scrape_figures\dump/full/1b85bbf628e7ba58ef3fbad9a29302b43a949178.jpg,565,947,-5.1925,0.12707
1bafd7075a8ab53abe8cf458a6e7d7696214b9f8.jpg,4/11/16 19:22,43765,FALSE,736431.8071,~/CC/Reverse_Plot/scrape_figures\dump/full/,~/CC/Reverse_Plot/scrape_figures\dump/full/1bafd7075a8ab53abe8cf458a6e7d7696214b9f8.jpg,261,947,-12.9325,-0.46297
1bd144acf73a61fd8399e35d0299d48be30e2ed1.jpg,4/11/16 19:23,136002,FALSE,736431.8077,~/CC/Reverse_Plot/scrape_figures\dump/full/,~/CC/Reverse_Plot/scrape_figures\dump/full/1bd144acf73a61fd8399e35d0299d48be30e2ed1.jpg,1585,947,-13.0864,-0.42205
1bd30a3a3dcad720d4e5eb0f6de93aeb79b5044e.jpg,4/11/16 19:23,190662,FALSE,736431.808,~/CC/Reverse_Plot/scrape_figures\dump/full/,~/CC/Reverse_Plot/scrape_figures\dump/full/1bd30a3a3dcad720d4e5eb0f6de93aeb79b5044e.jpg,889,947,20.4032,-0.84093
